,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
8,1,7.13,362.889,0.854989,1175.98,400.174,0.668482,1185.78,396.238,0.506787,1152.47,488.295,0.0934137,1087.86,507.867,0.184098999999999,1166.18,409.975,0.816651999999999,1150.58,507.968,0.858926,1070.16,486.329,0.817909,1164.23,596.062,0.308976,1138.73,715.603,0.203865,0.0,0.0,0.0,1146.56,596.083,0.418919,1127.0,715.599,0.309498999999999,0.0,0.0,0.0,1117.12,351.126,0.072349299999999,1121.07,351.173,0.8932100000000001,0.0,0.0,0.0,1152.47,349.215,0.772539
9,1,11.5,360.954,0.877572999999999,1070.22,400.16,0.7519979999999991,1085.86,398.223,0.623122,1074.07,492.219,0.078557,0.0,0.0,0.0,1056.47,402.163,0.797632,1040.79,496.154,0.819570999999999,966.398,476.584,0.866765,1074.1,568.671,0.541257,1072.05,674.415,0.531393999999999,0.0,0.0,0.0,1038.86,570.58,0.560927,1011.33,672.479,0.584904,993.718,715.621,0.0852218,1017.24,351.177,0.0658035,1021.18,351.133,0.828276999999999,0.0,0.0,0.0,1048.64,349.213,0.763821
10,1,921.298,351.076,0.745265,978.009,384.566,0.717812999999999,987.897,382.55,0.584313,948.757,460.913,0.125841999999999,911.481,460.817,0.262818,964.449,392.321,0.758326,952.645,478.517,0.809553,886.025,460.886,0.895755,978.036,558.834,0.521637999999999,978.04,664.654,0.6009,978.019,715.671,0.0955558,942.839,556.923,0.543127,905.641,637.206,0.364288,927.186,715.631,0.165111999999999,0.0,0.0,0.0,931.003,337.482,0.7792789999999991,0.0,0.0,0.0,956.562,335.59,0.760973
11,1,850.796,351.185,0.782488,899.716,388.437,0.841225999999999,923.222,386.45,0.742481,915.427,462.886,0.082023,0.0,0.0,0.0,872.376,392.341,0.7978200000000001,868.329,476.534,0.852290999999999,807.583,460.917,0.936128,921.302,529.494,0.563936,929.079,643.104,0.673715,946.751,715.657,0.176808,882.104,537.296,0.567195,864.454,641.115,0.474804,854.693,715.62,0.109,0.0,0.0,0.0,852.775,339.454,0.807029,0.0,0.0,0.0,872.281,337.529,0.785893
12,1,774.256,335.569,0.8656100000000001,819.442,378.633,0.837309,848.754,378.582,0.778837,854.705,445.223,0.537893,856.62,494.21,0.050477499999999,791.921,378.631,0.810388999999999,778.341,453.024,0.777077,742.932,447.156,0.936268999999999,825.354,509.83,0.622269,801.8,599.992,0.496266999999999,778.264,678.358,0.10542699999999901,791.958,507.963,0.611524,762.607,598.023,0.458055999999999,746.914,676.391,0.156487,0.0,0.0,0.0,776.266,325.702,0.8614200000000001,0.0,0.0,0.0,795.94,325.714,0.766183
13,1,713.652,335.48,0.821711,756.699,374.718,0.821511999999999,776.368,376.654,0.789719,780.27,443.246,0.324760999999999,0.0,0.0,0.0,731.228,372.778,0.782025,725.314,447.167,0.810403,682.33,445.195,0.853799,762.579,503.993,0.625431,750.831,590.186,0.460225999999999,735.17,666.588,0.136368,727.399,504.022,0.609892,711.623,588.245,0.481421999999999,699.908,662.712,0.12923,0.0,0.0,0.0,715.648,323.823,0.785141,0.0,0.0,0.0,735.163,327.7,0.766540999999999
14,1,662.699,327.694,0.616448,699.909,368.763,0.88277,727.267,368.801,0.854395,729.324,431.467,0.3864,0.0,0.0,0.0,680.266,368.737,0.8686400000000001,674.426,435.47,0.742066999999999,635.188,433.55,0.866267,711.71,494.225,0.612812999999999,709.654,586.308,0.311768999999999,699.925,670.518,0.0671114,678.303,494.248,0.568039,650.955,582.341,0.30245,647.001,672.466,0.0581574,0.0,0.0,0.0,664.588,319.915,0.73336,0.0,0.0,0.0,678.353,321.777,0.849233
15,1,601.89,327.644,0.711784,635.173,366.745,0.909264,664.573,366.803,0.902760999999999,670.557,423.666,0.680761,654.827,451.087,0.066894799999999,603.979,364.92,0.826635,598.041,427.603,0.722775,572.636,429.554,0.695884,649.03,464.83,0.726464999999999,635.303,539.221,0.523000999999999,631.32,601.957,0.207981,609.817,464.794,0.634151999999999,590.183,537.297,0.501377,580.393,594.111,0.188120999999999,0.0,0.0,0.0,602.039,321.715,0.82898,646.933,321.77,0.060620499999999,617.604,321.829,0.849239
16,1,556.972,321.844,0.668590999999999,588.321,359.013,0.877853,617.69,362.892,0.869711,627.382,415.803,0.694319,617.575,435.467,0.101581999999999,564.707,358.994,0.79039,554.974,415.885,0.77549,529.488,417.758,0.678565,603.852,454.99,0.724698,586.321,523.578,0.693797,574.55,586.296,0.384947,568.667,449.213,0.685792,552.991,519.696,0.632366,541.168,578.442,0.33787,0.0,0.0,0.0,560.807,317.915,0.656828,603.854,319.902,0.0978386,572.59,319.831,0.818005
17,1,0.0,0.0,0.0,554.972,355.179,0.920083,584.311,359.04,0.8546009999999991,588.258,411.947,0.739823,580.384,431.487,0.0974758,525.608,355.076,0.876197,511.889,411.916,0.760142,509.847,417.786,0.249613,570.557,447.168,0.734933,558.855,515.747,0.630761999999999,564.71,584.276,0.419778999999999,531.409,447.124,0.725989,523.505,511.82,0.705873,527.516,572.584,0.551717999999999,0.0,0.0,0.0,0.0,0.0,0.0,568.678,319.866,0.689411,539.15,319.804,0.854053
