,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
7,1,9.18,310.044,0.854714,1203.39,339.44,0.509211,1201.45,337.454,0.331607,1189.68,437.373,0.375886,1134.85,413.895,0.88543,1197.57,347.278,0.642196,1219.11,460.902,0.734717,1119.13,458.892,0.842644,1175.98,543.189,0.307475,1150.58,674.425,0.500942,0.0,0.0,0.0,1168.1,549.063,0.519552999999999,1136.71,678.377,0.635187,0.0,0.0,0.0,0.0,0.0,0.0,1119.25,296.367,0.876374,0.0,0.0,0.0,1152.43,288.56,0.987613
8,1,19.28,317.868,0.900725999999999,1101.48,341.407,0.622016999999999,1087.82,337.43,0.582568,1087.79,421.737,0.370106999999999,1030.99,417.843,0.771579,1109.37,347.258,0.676485,1146.6,453.092,0.76604,1038.78,460.948,0.831401,1054.46,541.178,0.502277,1001.61,656.823,0.6408400000000001,0.0,0.0,0.0,1091.72,552.933,0.572938,1089.79,682.351,0.769196,0.0,0.0,0.0,1011.53,304.137,0.354593,1027.06,304.066,0.94742,0.0,0.0,0.0,1070.2,290.38,0.941476
9,1,913.481,335.515,0.941511,980.017,351.257,0.81993,940.865,351.234,0.7031400000000001,952.651,415.9,0.431313,913.398,429.59,0.764736,1017.32,353.116,0.728762999999999,1056.51,449.149,0.845472,958.474,474.536,0.837397,948.789,527.556,0.630413999999999,936.942,660.689,0.667384,0.0,0.0,0.0,995.808,539.288,0.635203,974.217,672.453,0.741634,0.0,0.0,0.0,901.745,321.86,0.736190999999999,917.431,319.896,0.959488,0.0,0.0,0.0,954.615,304.142,0.906080999999999
10,1,858.572,429.495,0.8761300000000001,929.117,404.101,0.67512,886.058,390.339,0.433467999999999,882.099,437.418,0.260663,870.407,478.531,0.563242,970.288,417.796,0.646956,1023.1,494.263,0.747817,942.875,535.323,0.805697999999999,933.1,517.704,0.533856,915.378,664.642,0.620848,0.0,0.0,0.0,991.846,531.415,0.52507,956.561,676.419,0.682124,0.0,0.0,0.0,852.673,415.919,0.484900999999999,866.413,413.96,0.857124,0.0,0.0,0.0,899.65,386.529,0.847407999999999
11,2,870.4,509.837,0.415400999999999,923.241,449.146,0.60484,870.401,415.872,0.425377,0.0,0.0,0.0,0.0,0.0,0.0,982.055,462.879,0.536041,1040.72,515.765,0.704311,966.361,572.525,0.856089,944.791,509.894,0.280391,0.0,0.0,0.0,0.0,0.0,0.0,995.799,533.357,0.454980999999999,974.207,680.336,0.547781,0.0,0.0,0.0,868.375,505.956,0.101282,870.358,494.223,0.617601,0.0,0.0,0.0,901.667,464.821,0.552659
12,2,856.701,490.307,0.744995,917.393,443.21,0.596345999999999,870.381,404.106,0.440826,0.0,0.0,0.0,0.0,0.0,0.0,968.336,460.966,0.505825,1031.04,523.583,0.699561,960.496,570.534,0.863088,954.604,502.05,0.285178999999999,946.691,621.558,0.299724,0.0,0.0,0.0,1021.16,519.655,0.34207000000000004,976.094,664.655,0.309295999999999,0.0,0.0,0.0,854.671,478.576,0.16495,862.497,478.475,0.830909,0.0,0.0,0.0,891.918,445.246,0.735193
13,2,852.739,411.883,0.518324999999999,931.043,382.579,0.643035,921.294,364.9,0.414265999999999,970.264,476.587,0.191322,917.47,478.557,0.931222,936.979,404.069,0.58023,1013.37,502.065,0.764328999999999,915.415,525.615,0.790775999999999,1040.83,533.363,0.295549,974.186,699.947,0.168077,0.0,0.0,0.0,1019.26,545.171,0.429226,978.087,698.023,0.56318,0.0,0.0,0.0,0.0,0.0,0.0,844.85,398.246,0.546507,0.0,0.0,0.0,854.7,382.484,0.956162
14,2,905.624,335.554,0.0616718,985.962,343.35,0.692797,1007.46,331.558,0.558134,1005.48,431.502,0.114815,954.583,437.37,0.587426,966.353,355.113,0.708923,999.649,462.851,0.801431,919.329,476.577,0.894262,1070.19,525.512,0.510948,1038.79,664.59,0.705692,0.0,0.0,0.0,1021.18,537.282,0.502327,980.153,666.652,0.676337,0.0,0.0,0.0,0.0,0.0,0.0,899.765,323.78,0.14210899999999901,0.0,0.0,0.0,915.402,321.857,0.897428999999999
15,1,0.0,0.0,0.0,1072.11,347.254,0.82352,1121.12,351.166,0.808439,1138.77,447.18,0.723625,0.0,0.0,0.0,1025.04,339.397,0.783979,1023.15,437.365,0.714884,970.25,435.462,0.752396,1103.51,525.519,0.614109,1060.42,652.872,0.742972,0.0,0.0,0.0,1038.78,521.631,0.547414,989.882,651.003,0.743402,0.0,0.0,0.0,0.0,0.0,0.0,1001.61,288.456,0.0953082,1072.13,274.795,0.432378,1013.35,288.435,0.764095
16,1,0.0,0.0,0.0,1093.7,347.245,0.823741,1156.43,353.169,0.76573,1172.06,460.82,0.791451,0.0,0.0,0.0,1031.01,335.588,0.794411,995.776,427.522,0.794821999999999,1009.5,439.297,0.07654129999999901,1113.3,525.576,0.552678,1085.78,649.031,0.785269,0.0,0.0,0.0,1036.87,513.812,0.541906,1009.43,635.263,0.8351900000000001,993.671,715.668,0.061479799999999,0.0,0.0,0.0,0.0,0.0,0.0,1123.15,284.545,0.6072379999999991,1062.33,282.574,0.773853
