,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
8,1,0.0,0.0,0.0,1064.31,396.198,0.8341500000000001,1105.44,396.282,0.864211,1105.49,464.87,0.727028,0.0,0.0,0.0,1025.15,396.213,0.843128,1003.57,460.95,0.824118,976.159,439.322,0.802016,1085.79,531.405,0.632806,1032.99,629.379,0.628463,1017.32,697.966,0.676082,1040.82,533.393,0.654818,1040.74,633.299,0.720696999999999,1089.76,715.654,0.302193,0.0,0.0,0.0,1025.14,331.607,0.126137,1083.86,335.457,0.373971999999999,1038.82,335.436,0.879317999999999
9,1,931.042,331.617,0.128164,966.432,382.467,0.865996999999999,995.822,380.553,0.842147,0.0,0.0,0.0,0.0,0.0,0.0,938.92,382.558,0.825214,931.082,447.238,0.879035999999999,872.317,423.641,0.824943,993.694,509.916,0.696058,991.84,601.873,0.813816,1011.46,697.987,0.731899,942.84,519.653,0.651902,911.521,599.962,0.768702,882.093,666.627,0.724032999999999,0.0,0.0,0.0,931.017,321.771,0.266794,980.018,329.624,0.234295,942.817,321.911,0.899833
10,1,837.012,321.878,0.0624075,870.457,368.799,0.881222,905.647,368.814,0.840324,929.125,431.435,0.841668,931.062,478.586,0.9366200000000001,839.032,368.776,0.864201,827.237,431.486,0.846835999999999,776.242,423.677,0.816499,888.014,488.296,0.713855999999999,862.473,574.496,0.670208999999999,864.463,662.666,0.51578,852.748,488.309,0.715654999999999,854.641,574.57,0.788407,872.288,666.625,0.668713999999999,0.0,0.0,0.0,833.165,317.892,0.135298,882.108,321.817,0.401796999999999,840.968,319.915,0.944911
11,1,760.627,321.719,0.626806,793.928,364.879,0.891938,821.263,366.775,0.878729,821.331,427.55,0.682655999999999,807.66,458.901,0.150237999999999,774.265,364.85,0.818234999999999,760.656,417.825,0.849441999999999,711.64,415.892,0.884799,807.628,476.503,0.750815999999999,789.987,543.238,0.817902,795.931,609.778,0.498048999999999,776.244,474.616,0.723962999999999,748.886,543.192,0.814531,789.953,609.785,0.530598999999999,0.0,0.0,0.0,762.612,313.952,0.649436999999999,805.693,319.92,0.0556491,776.314,319.783,0.929002999999999
12,1,682.285,321.804,0.875738999999999,719.528,359.037,0.821083999999999,737.091,353.167,0.812067,739.094,413.912,0.222069,0.0,0.0,0.0,703.858,366.77,0.762408,696.055,415.908,0.890998,648.939,415.907,0.918759,735.17,460.945,0.730405,731.327,535.328,0.847044999999999,768.452,599.939,0.776640999999999,713.56,462.881,0.793809,682.379,529.486,0.860047999999999,680.371,605.863,0.624539,0.0,0.0,0.0,686.204,317.843,0.815774,0.0,0.0,0.0,703.815,319.87,0.874699
13,1,633.195,321.742,0.955954,666.547,351.193,0.941865,680.252,349.251,0.823365999999999,696.012,400.085,0.868962,699.92,445.162,0.868389,652.918,353.072,0.849829,647.024,404.072,0.813967999999999,603.998,400.137,0.880378,668.6,456.973,0.701341,664.634,525.594,0.777998,674.413,592.166,0.329152,650.918,456.944,0.754664999999999,641.108,525.523,0.729565,631.334,588.293,0.296773,629.395,315.9,0.526015,635.289,315.875,0.893150999999999,0.0,0.0,0.0,654.887,313.987,0.822512999999999
14,1,617.565,317.883,0.919716,635.313,351.268,0.894147999999999,619.534,353.128,0.875224999999999,603.868,392.359,0.296268,599.976,386.495,0.17832699999999901,652.889,351.189,0.839345,662.627,396.244,0.786714999999999,621.53,396.209,0.841846,621.596,451.104,0.712222999999999,627.439,523.57,0.792458999999999,633.328,588.232,0.672962,649.029,451.077,0.793393,650.965,521.593,0.868943999999999,668.617,586.286,0.739788999999999,609.807,308.101,0.891466,621.525,306.24,0.913196,0.0,0.0,0.0,641.128,310.008,0.842092
15,1,648.999,317.88,0.949657,650.971,353.128,0.949357999999999,619.675,353.2,0.92505,603.967,400.272,0.883294999999999,588.292,439.326,0.882127,682.297,351.27,0.944746,701.868,398.115,0.861742,682.31,398.166,0.850935,633.184,449.198,0.800875999999999,623.515,521.568,0.816025,627.437,584.27,0.571734,668.615,453.063,0.738120999999999,674.416,523.626,0.806188999999999,674.395,588.27,0.623501,643.055,308.115,0.863267999999999,652.936,308.111,0.903373,633.237,315.876,0.855541999999999,664.682,313.946,0.848698
16,1,684.258,319.903,0.932384999999999,678.382,353.243,0.902172,643.08,355.178,0.82035,629.342,407.971,0.826928,617.712,449.158,0.878012999999999,711.71,353.093,0.926238999999999,739.072,402.18,0.686829,727.353,398.101,0.811064,651.001,460.821,0.821529,649.003,539.211,0.860911,633.352,605.852,0.532898,696.042,460.959,0.808268,684.279,541.158,0.826894999999999,670.55,609.771,0.525957,680.227,313.939,0.881085999999999,693.983,313.978,0.879037,662.61,315.904,0.86489,696.003,317.81,0.090298099999999
17,1,693.97,321.853,0.9317979999999991,684.24,364.828,0.885609,649.005,366.819,0.944668,633.332,417.84,0.855834,623.477,466.763,0.823543999999999,725.394,357.079,0.855387999999999,741.01,413.831,0.502780999999999,744.94,417.805,0.135416999999999,666.643,476.533,0.818129,670.553,558.878,0.675443999999999,658.786,627.411,0.149838,713.574,476.516,0.752216,699.956,556.863,0.621259,686.22,621.545,0.135667999999999,682.293,317.879,0.949171,697.91,317.852,0.939199,666.644,319.838,0.951224,707.69,319.779,0.377586
