,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
11,1,68.06,355.083,0.882046999999999,1223.0,402.173,0.706187,1211.19,400.135,0.643413999999999,1185.76,470.683,0.413778,1144.63,456.961,0.49816000000000005,1232.83,409.967,0.748305,1221.01,494.218,0.674105,1138.75,462.915,0.707401,1211.26,572.54,0.43305899999999903,1217.11,684.3,0.66825,1232.8,715.656,0.08584000000000001,1211.19,574.496,0.643363,1152.54,686.199,0.689839,0.0,0.0,0.0,0.0,0.0,0.0,1172.07,345.324,0.780241,0.0,0.0,0.0,1203.39,345.313,0.737668
12,1,0.11,351.223,0.973672,1170.1,400.211,0.810037999999999,1150.53,398.187,0.757133,1136.84,466.8,0.31825000000000003,1091.71,460.902,0.469848999999999,1191.62,404.066,0.758398,1185.81,492.28,0.736961,1097.64,462.903,0.737615,1140.73,568.635,0.590926,1089.78,664.621,0.658864999999999,1119.19,715.644,0.165863999999999,1170.12,572.599,0.659524999999999,1148.54,693.996,0.638259,1148.58,715.668,0.058112199999999004,1121.13,337.554,0.355788,1132.86,339.411,0.886929,0.0,0.0,0.0,1166.14,339.452,0.774536
13,1,74.11,353.139,0.970770999999999,1115.26,402.183,0.8101200000000001,1074.16,400.109,0.907264,1058.42,466.796,0.389628,1038.84,447.15,0.64495,1152.42,409.988,0.7690400000000001,1152.49,490.311,0.848013,1085.8,470.723,0.811071,1064.31,558.878,0.54354,1029.05,652.901,0.603681999999999,1027.18,715.66,0.0840197,1119.15,570.629,0.649736,1101.51,686.203,0.772353,0.0,0.0,0.0,1072.07,341.441,0.821697,1087.72,341.419,0.900502999999999,0.0,0.0,0.0,1117.15,343.356,0.739246
14,1,25.21,351.258,0.978842,1062.35,398.283,0.895467,1023.19,398.127,0.910059,1011.39,464.813,0.597885,993.738,449.141,0.729287,1105.4,400.199,0.836106999999999,1117.18,478.508,0.853023,1060.46,464.875,0.835082999999999,1013.4,554.883,0.616136,1011.48,656.824,0.652767,1019.21,715.667,0.0896125,1072.2,556.939,0.6285400000000001,1064.34,684.221,0.622881999999999,0.0,0.0,0.0,1023.14,339.482,0.842183999999999,1038.78,341.384,0.87729,0.0,0.0,0.0,1064.28,349.167,0.746755
15,1,3.59,353.144,0.937801,1042.69,398.231,0.938267,997.751,398.211,0.890196,995.703,470.683,0.631093999999999,976.121,453.054,0.759803,1083.88,398.247,0.8090700000000001,1095.69,476.503,0.800771999999999,1044.74,462.777,0.845858,999.697,547.082,0.594144999999999,1007.48,650.95,0.692511,1015.37,715.655,0.103966999999999,1058.48,551.038,0.633359,1056.43,664.621,0.713399,0.0,0.0,0.0,997.669,343.323,0.7699900000000001,1011.43,343.314,0.903818999999999,0.0,0.0,0.0,1042.69,341.376,0.797234
16,1,995.802,366.893,0.961293,1034.92,408.022,0.818643,993.751,404.094,0.886508,985.943,474.546,0.647875,966.322,460.982,0.840321,1074.19,409.974,0.813472,1089.81,488.286,0.822742,1042.73,470.697,0.901061999999999,993.794,554.94,0.681666,982.056,662.695,0.694747999999999,1005.52,715.653,0.09700639999999901,1054.49,558.826,0.637066,1040.83,676.376,0.710571,0.0,0.0,0.0,993.795,355.105,0.880101999999999,1009.4,355.135,0.9426500000000001,0.0,0.0,0.0,1038.78,357.111,0.7829400000000001
17,1,980.075,359.037,0.90358,1015.37,400.267,0.856981,974.202,400.196,0.860572,962.365,472.621,0.32901,946.762,527.489,0.10009000000000001,1058.52,402.101,0.825633,1074.2,478.5,0.866220999999999,1027.03,462.912,0.847487,978.144,554.977,0.618984,982.09,674.456,0.570651,0.0,0.0,0.0,1036.85,558.894,0.625208,995.827,678.372,0.707639,0.0,0.0,0.0,978.04,351.142,0.925106,993.673,351.102,0.926263,0.0,0.0,0.0,1023.12,349.218,0.826842
18,2,950.698,359.036,0.862977999999999,980.052,407.977,0.871015,932.99,406.016,0.892091,905.622,470.707,0.734401,917.442,476.502,0.7846400000000001,1027.09,409.979,0.825338999999999,1044.77,492.23,0.826342999999999,1009.37,476.546,0.918262999999999,942.853,570.584,0.610266,935.011,680.322,0.584842,0.0,0.0,0.0,999.681,576.467,0.600509,962.337,694.004,0.642548,0.0,0.0,0.0,946.784,351.144,0.969042,962.522,351.122,0.9403600000000001,0.0,0.0,0.0,993.693,351.168,0.857188
19,2,903.629,364.85,0.9029900000000001,931.018,411.932,0.903972,874.254,411.916,0.840573,844.883,474.643,0.806885,813.504,496.195,0.840526,980.17,413.799,0.854483,1009.46,494.171,0.770830999999999,997.746,482.467,0.753092,886.116,556.915,0.684002,868.363,678.321,0.630811999999999,0.0,0.0,0.0,956.588,566.687,0.632027999999999,948.808,684.254,0.494505,0.0,0.0,0.0,897.792,353.068,0.942423,915.494,351.251,0.968069,0.0,0.0,0.0,946.693,351.192,0.886540999999999
20,0,840.967,370.767,0.923760999999999,846.826,415.946,0.8670500000000001,792.057,415.819,0.879428,760.574,492.22,0.888142,731.266,554.947,0.859278,899.737,421.709,0.837623999999999,907.593,494.194,0.607781,884.048,509.879,0.162817,795.915,586.219,0.632269,778.308,690.128,0.161776,0.0,0.0,0.0,870.297,588.261,0.679573,886.053,695.949,0.253264,0.0,0.0,0.0,835.038,360.999,0.876833,852.808,362.974,0.918234,819.437,362.908,0.747757999999999,870.362,366.748,0.806802999999999
