,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
6,1,64.21,321.881,0.909891,1234.78,343.358,0.665991999999999,1199.49,351.1,0.670169,1195.59,433.5,0.169494,1148.57,445.233,0.400603,1264.14,339.48,0.577512999999999,1279.85,447.27,0.273048,1197.44,445.209,0.758232999999999,1209.29,539.226,0.4158,1215.19,680.294,0.67617,0.0,0.0,0.0,1226.89,541.252,0.517726999999999,1152.42,668.587,0.771254,0.0,0.0,0.0,1154.44,312.022,0.305363,1166.24,306.224,0.9473689999999991,0.0,0.0,0.0,1205.36,288.522,0.892695999999999
7,1,15.31,335.458,0.922164,1091.79,355.076,0.706230999999999,1060.41,351.131,0.613364,1064.31,429.546,0.301711,1030.97,449.129,0.5444,1125.05,364.912,0.656664999999999,1166.19,460.973,0.862313999999999,1056.43,462.955,0.842158,1068.2,543.175,0.46021000000000006,1087.72,664.709,0.801188,1152.52,715.661,0.0675765,1083.9,547.089,0.530258,1025.09,666.68,0.758971,0.0,0.0,0.0,1009.46,321.796,0.796854,1025.18,319.889,0.928864999999999,0.0,0.0,0.0,1066.27,304.202,0.912157
8,1,899.679,343.32,0.898683,968.291,353.162,0.786655,929.082,355.066,0.693268,946.751,423.679,0.553449,915.342,460.874,0.750776,1011.37,353.232,0.737561999999999,1058.39,445.246,0.857244,962.465,474.574,0.87348,946.821,537.261,0.614974999999999,915.395,652.9,0.660692,897.728,715.629,0.0891095,1005.56,541.25,0.597694,982.051,680.288,0.781361,0.0,0.0,0.0,887.995,331.619,0.557084,903.677,329.661,0.872392,0.0,0.0,0.0,944.742,308.061,0.9034300000000001
9,1,788.052,431.543,0.925146999999999,856.633,406.055,0.716696,811.574,400.143,0.517482,831.135,466.785,0.683141999999999,833.151,509.82,0.881123,905.628,411.896,0.653602,966.318,476.498,0.800555999999999,897.764,523.518,0.888402999999999,884.091,529.447,0.565514,884.101,645.076,0.537468,917.394,684.224,0.0747163,940.9,531.411,0.594382,913.386,654.864,0.73738,944.772,715.658,0.114982,776.248,421.745,0.48585399999999906,791.952,417.829,0.9107729999999991,0.0,0.0,0.0,823.38,396.174,0.893246
10,2,735.177,490.302,0.852302,819.443,458.904,0.726,776.266,439.355,0.475139,815.456,521.63,0.578158,821.303,562.796,0.666458,866.385,466.801,0.604607,927.144,523.492,0.789150999999999,856.63,572.675,0.92359,850.775,525.561,0.443561,821.357,650.915,0.208974,0.0,0.0,0.0,905.648,533.387,0.439278,885.993,662.673,0.459312,0.0,0.0,0.0,0.0,0.0,0.0,739.073,478.483,0.858694,0.0,0.0,0.0,774.307,460.876,0.815113
11,2,699.931,492.198,0.886859,790.035,460.875,0.653112999999999,746.958,433.48,0.35131,0.0,0.0,0.0,0.0,0.0,0.0,829.197,466.812,0.460001,907.586,523.613,0.757475,839.071,586.267,0.845582,862.528,523.614,0.41517000000000004,825.338,588.281,0.328437,817.453,666.612,0.102455999999999,919.321,513.769,0.425515,883.987,652.9,0.39335000000000003,0.0,0.0,0.0,0.0,0.0,0.0,703.808,478.521,0.878803,0.0,0.0,0.0,739.064,462.96,0.770938999999999
12,2,693.987,488.321,0.858686,776.351,460.929,0.662837999999999,743.021,441.296,0.334016,813.567,552.992,0.557839,807.661,590.18,0.373008,807.655,472.657,0.510861999999999,897.738,521.632,0.791177999999999,837.045,586.228,0.829625,868.369,521.629,0.398754999999999,823.372,590.227,0.239251,803.756,666.651,0.072951,921.305,507.881,0.548613,884.0,637.233,0.388567,868.402,697.949,0.0633117,0.0,0.0,0.0,695.97,476.51,0.915956,0.0,0.0,0.0,727.383,458.895,0.852634
13,2,713.631,492.154,0.907887,782.225,453.073,0.621921,743.042,435.423,0.370102999999999,0.0,0.0,0.0,0.0,0.0,0.0,825.32,462.869,0.596264999999999,897.758,521.63,0.793401999999999,825.351,576.535,0.882031999999999,840.975,523.542,0.447092999999999,805.704,613.699,0.268171999999999,788.042,678.318,0.057110299999999004,895.84,525.51,0.439567999999999,880.135,654.856,0.428546,872.308,682.257,0.052588499999999004,707.703,478.516,0.271068,717.537,476.592,0.852536,0.0,0.0,0.0,752.813,447.275,0.822404999999999
14,2,737.107,492.251,0.84901,792.015,458.879,0.6635489999999991,746.936,439.342,0.448316,778.302,523.539,0.637107,797.839,576.468,0.653663,844.865,464.804,0.569871999999999,888.025,525.523,0.606081,833.081,586.215,0.806299,821.415,519.648,0.44226000000000004,801.777,627.429,0.234067,0.0,0.0,0.0,882.136,527.502,0.426201,870.38,648.973,0.398507,870.318,697.939,0.0603746,727.345,480.518,0.457082,741.092,478.472,0.813071,0.0,0.0,0.0,774.307,449.13,0.711506
15,2,750.878,494.191,0.479991,803.672,460.862,0.6769900000000001,746.903,437.404,0.419819,778.285,535.37,0.417340999999999,791.979,598.022,0.585523999999999,862.491,464.856,0.586236,886.079,531.394,0.718645,836.965,584.308,0.853313999999999,809.608,517.715,0.399447,792.04,566.72,0.18367000000000003,0.0,0.0,0.0,872.346,525.528,0.408083,870.299,637.229,0.340026,872.312,680.296,0.093451899999999,745.022,482.422,0.0938262,756.688,484.411,0.522427,0.0,0.0,0.0,790.032,462.922,0.518492
