,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
22,1,36.87,351.137,0.990386,1215.22,364.931,0.610875,1201.48,366.808,0.521671,1177.94,470.678,0.298797,1138.74,449.127,0.295682,1228.89,364.905,0.74904,1234.75,476.548,0.786273,1140.74,445.272,0.721471,1170.08,574.52,0.522579,1136.9,697.979,0.454127,0.0,0.0,0.0,1201.47,584.306,0.564771,1164.2,699.893,0.49525399999999903,0.0,0.0,0.0,0.0,0.0,0.0,1136.77,335.412,0.926261,0.0,0.0,0.0,1168.15,308.076,0.905557
23,1,89.83,347.251,0.902957,1164.18,357.11,0.5328700000000001,1152.5,360.966,0.359353,1125.09,455.01,0.238915,1089.76,431.471,0.491996999999999,1164.24,360.997,0.710224,1170.11,468.731,0.759516,1087.77,437.367,0.67517,1128.94,556.93,0.48732000000000003,1105.52,670.51,0.312625,0.0,0.0,0.0,1150.47,564.724,0.575454999999999,1132.82,684.252,0.393895,0.0,0.0,0.0,0.0,0.0,0.0,1087.87,333.489,0.9243169999999991,0.0,0.0,0.0,1111.32,306.103,0.870842
24,1,66.3,341.418,0.900569,1150.46,353.172,0.644957,1164.23,349.199,0.489343,1123.08,443.234,0.167553999999999,1074.08,431.472,0.53713,1136.86,362.896,0.7409800000000001,1150.42,474.587,0.84179,1070.21,443.207,0.733866999999999,1115.24,558.887,0.37825000000000003,1105.43,703.845,0.286541,0.0,0.0,0.0,1125.07,570.575,0.537523,1111.34,699.977,0.429319,0.0,0.0,0.0,0.0,0.0,0.0,1062.38,325.729,0.866374,0.0,0.0,0.0,1089.78,304.175,0.898390999999999
25,1,60.37,341.424,0.934421,1138.78,353.148,0.598661,1150.5,345.352,0.382181999999999,1121.15,437.398,0.160141,1072.1,429.592,0.523417,1134.89,359.042,0.7438400000000001,1148.48,470.683,0.760146,1072.12,445.247,0.704359,1109.34,556.886,0.443567999999999,1101.48,672.488,0.387974999999999,0.0,0.0,0.0,1130.89,562.772,0.531289,1121.17,680.311,0.422718,0.0,0.0,0.0,0.0,0.0,0.0,1058.51,327.691,0.911639,0.0,0.0,0.0,1089.7,306.098,0.932130999999999
26,2,60.37,335.558,0.96518,1138.79,355.167,0.563967,1134.85,353.176,0.384957,1109.37,447.167,0.175845,1074.12,431.49,0.481794,1138.8,360.993,0.710151,1152.45,472.604,0.816952,1072.09,441.341,0.717549,1111.34,554.94,0.450928999999999,1095.67,662.681,0.320473,0.0,0.0,0.0,1134.76,560.797,0.542924,1121.09,670.521,0.376206999999999,0.0,0.0,0.0,0.0,0.0,0.0,1062.32,321.718,0.8898900000000001,0.0,0.0,0.0,1097.64,302.139,0.817180999999999
27,2,70.13,335.458,0.91312,1146.58,357.094,0.561381,1134.81,357.082,0.447762999999999,1119.17,447.172,0.187711,1074.12,431.575,0.412607,1150.49,360.939,0.743385,1162.26,472.672,0.789517999999999,1079.96,445.223,0.69345,1115.22,562.766,0.460470999999999,1103.5,694.026,0.238221,0.0,0.0,0.0,1134.79,568.672,0.553981,1119.23,697.93,0.398457,0.0,0.0,0.0,0.0,0.0,0.0,1072.04,319.755,0.8917700000000001,0.0,0.0,0.0,1107.43,300.24,0.841241999999999
28,2,68.25,331.591,0.893952,1144.64,355.088,0.591737,1134.87,353.113,0.422576,1119.17,445.221,0.197086999999999,1074.14,433.446,0.405287,1148.53,360.97,0.741888,1156.43,474.545,0.78473,1081.91,447.228,0.697951,1113.29,552.945,0.489714,1095.63,650.899,0.413474,1103.49,715.662,0.133676,1134.88,556.93,0.566663,1121.15,664.61,0.433602999999999,1128.94,715.659,0.0879956,0.0,0.0,0.0,1072.05,315.873,0.8837700000000001,0.0,0.0,0.0,1105.43,296.357,0.86758
29,2,62.38,321.746,0.921567999999999,1138.76,355.098,0.573288999999999,1150.49,351.136,0.397609,1109.36,447.175,0.13228,1072.17,437.417,0.335075,1134.8,360.957,0.745265,1138.75,468.751,0.787447999999999,1064.3,445.231,0.765475999999999,1109.39,556.857,0.424961,1101.48,668.561,0.32274,0.0,0.0,0.0,1126.99,560.81,0.533219,1119.22,680.322,0.40858099999999903,0.0,0.0,0.0,0.0,0.0,0.0,1066.24,306.113,0.871112999999999,0.0,0.0,0.0,1095.64,296.3,0.815790999999999
30,2,72.11,319.744,0.114616,1136.88,355.155,0.763527,1166.17,353.095,0.693776,1111.33,435.466,0.235565,1062.35,445.153,0.5444100000000001,1111.33,364.843,0.741001999999999,1119.21,466.773,0.813888,1042.8,462.826,0.801643999999999,1154.48,556.913,0.495903,1134.76,697.975,0.468334,0.0,0.0,0.0,1115.26,564.748,0.522123,1089.8,699.935,0.440484999999999,0.0,0.0,0.0,0.0,0.0,0.0,1070.13,306.091,0.235283,1134.79,294.367,0.166125,1083.88,306.045,0.813245999999999
31,2,0.0,0.0,0.0,1121.08,355.111,0.797941,1158.34,355.137,0.7101000000000001,1172.11,447.245,0.513231,0.0,0.0,0.0,1085.8,353.188,0.761946999999999,1089.81,456.975,0.795755,1007.48,458.931,0.822878999999999,1148.49,556.873,0.576484,1123.06,694.039,0.677856,1121.15,715.674,0.07797899999999901,1087.86,554.933,0.563406,1027.19,658.761,0.729852,0.0,0.0,0.0,0.0,0.0,0.0,1056.47,308.043,0.203488,1119.17,300.208,0.237365,1068.24,304.252,0.807496
32,1,995.645,333.545,0.712247,1056.54,358.986,0.824697,1101.51,357.089,0.745224999999999,1111.36,445.149,0.51917,0.0,0.0,0.0,1015.32,361.002,0.771278999999999,1019.25,456.977,0.747582,958.477,439.333,0.789142999999999,1085.84,539.217,0.606115,1072.09,660.704,0.819454999999999,0.0,0.0,0.0,1025.19,541.171,0.590594,1007.46,652.945,0.692770999999999,997.738,715.648,0.0501943,0.0,0.0,0.0,993.769,319.848,0.731702,0.0,0.0,0.0,1009.4,304.217,0.851872
33,1,936.951,335.451,0.886733999999999,1009.37,351.227,0.831160999999999,1042.73,351.106,0.799640999999999,1056.54,427.612,0.740413,0.0,0.0,0.0,976.083,353.141,0.840183,976.099,445.261,0.857692,915.337,417.865,0.827596999999999,1019.27,523.572,0.534342,976.173,637.23,0.441557,976.108,715.645,0.145543,980.12,525.51,0.596194,978.062,637.252,0.538189,987.894,715.646,0.139742,0.0,0.0,0.0,934.974,321.755,0.929751,0.0,0.0,0.0,956.524,304.179,0.839951999999999
34,1,888.034,333.508,0.881741999999999,958.51,347.278,0.790351999999999,980.109,343.32,0.744648,997.754,419.764,0.794554,964.403,429.515,0.18172000000000002,933.052,351.093,0.848198999999999,930.998,433.44,0.84889,870.322,411.844,0.857202999999999,948.74,507.915,0.451109,913.446,619.588,0.7051000000000001,901.634,698.0,0.383262999999999,934.978,507.955,0.632582,929.082,627.399,0.651354,978.095,715.639,0.343258,0.0,0.0,0.0,886.111,319.84,0.910882,0.0,0.0,0.0,907.612,304.098,0.830557999999999
35,1,887.974,333.532,0.846884,952.633,345.34,0.786459,980.023,347.239,0.778578999999999,993.751,423.65,0.869402999999999,960.448,427.608,0.170712,931.032,347.239,0.843306999999999,923.278,431.557,0.857511999999999,868.338,404.109,0.829475,950.704,507.87,0.546725999999999,915.36,615.681,0.630134,903.697,697.992,0.343236999999999,931.036,507.882,0.651569,931.052,617.639,0.629331,964.378,715.621,0.346755,884.146,335.489,0.0521897,886.011,319.895,0.892787,0.0,0.0,0.0,903.632,304.079,0.889258999999999
36,1,917.387,337.46,0.822932999999999,980.122,351.083,0.839722,1011.48,349.243,0.803295,1027.02,429.534,0.879898,980.153,435.401,0.137809,950.674,351.124,0.863937,948.708,441.299,0.885146999999999,893.838,413.846,0.845104,980.072,519.682,0.512887,931.067,625.435,0.707877,905.631,715.602,0.390104,958.536,521.572,0.598003,948.738,633.314,0.621172,968.317,715.655,0.217391,915.48,337.556,0.0905491,915.409,323.789,0.814172999999999,0.0,0.0,0.0,931.011,306.081,0.970577999999999
37,1,935.061,337.518,0.859977999999999,1007.48,349.234,0.809368,1038.77,349.223,0.777486,1050.57,419.794,0.697692,1009.48,441.267,0.0649466,978.075,351.131,0.865555,978.113,445.259,0.899791999999999,915.494,417.783,0.830642,1009.42,521.589,0.5514100000000001,964.36,631.327,0.613722,946.768,715.614,0.283475,976.095,521.63,0.626873,964.381,631.307,0.678805,968.3,715.629,0.285308,0.0,0.0,0.0,933.0,323.801,0.886154,0.0,0.0,0.0,950.676,304.167,0.884949
