,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
8,1,74.12,353.131,0.974131,1121.13,400.228,0.834711,1093.72,398.165,0.763761999999999,1078.02,458.95,0.638448999999999,1040.81,433.535,0.854358,1148.49,406.075,0.734298999999999,1140.75,494.226,0.825523,1060.39,478.536,0.8986400000000001,1105.48,570.621,0.525704,1107.38,684.243,0.706704999999999,1121.06,715.664,0.0500366,1119.1,572.589,0.645502999999999,1042.8,674.437,0.760259,0.0,0.0,0.0,1072.24,341.415,0.354468,1085.8,343.313,0.866733,0.0,0.0,0.0,1117.14,343.342,0.727717
9,1,3.58,351.19,0.896347,1038.83,400.161,0.852117999999999,1009.42,398.148,0.835625,993.778,460.854,0.619342,962.406,439.333,0.818184999999999,1062.39,404.076,0.729069,1060.4,492.202,0.859507999999999,987.912,478.59,0.876568,1003.6,556.945,0.528071,993.714,666.642,0.667067,1042.86,715.66,0.151783,1034.89,568.65,0.632317999999999,980.013,670.543,0.683338999999999,0.0,0.0,0.0,997.7,339.394,0.842012,1011.49,339.407,0.904307,0.0,0.0,0.0,1042.83,341.381,0.7909079999999991
10,1,948.674,347.245,0.905803999999999,976.161,398.176,0.883193999999999,935.046,386.499,0.791991999999999,925.195,447.158,0.234176,899.714,429.6,0.470427999999999,1011.42,402.113,0.796966,1015.32,482.452,0.830599,962.406,476.505,0.832801,917.437,552.975,0.586204,903.695,664.652,0.538013,0.0,0.0,0.0,976.132,558.829,0.642795,960.469,676.409,0.773864,0.0,0.0,0.0,944.778,335.601,0.906967,962.321,335.515,0.946933999999999,0.0,0.0,0.0,991.789,337.435,0.827203999999999
11,1,919.391,343.339,0.848084,946.668,394.239,0.865678,899.807,384.536,0.927561,888.002,460.819,0.697965,868.351,437.421,0.7301700000000001,989.85,398.253,0.822102,997.689,474.631,0.850337,962.339,468.751,0.808601,891.888,539.255,0.618887,895.793,664.591,0.519266999999999,0.0,0.0,0.0,948.756,547.12,0.629464999999999,934.998,670.508,0.718057,0.0,0.0,0.0,915.503,335.451,0.962700999999999,932.997,335.461,0.942438,0.0,0.0,0.0,960.464,337.44,0.868617
12,1,929.162,349.169,0.902652,946.685,394.285,0.8649249999999991,897.797,386.496,0.847571,884.003,458.951,0.639425999999999,874.317,445.255,0.684202,993.75,398.246,0.866015,1007.48,476.534,0.878995,978.044,464.851,0.872737,897.755,537.292,0.651617,897.808,650.943,0.679698999999999,897.816,715.616,0.0785559,958.512,541.238,0.610856,954.603,660.703,0.567242,958.471,715.652,0.057778199999999,919.299,337.393,0.962853,940.859,337.387,0.900285999999999,913.42,337.451,0.0977797,962.5,337.569,0.864147
13,2,936.934,351.121,0.913442,954.59,398.184,0.896235999999999,903.698,394.234,0.838631999999999,884.11,462.848,0.717139,887.951,457.002,0.859092,1005.55,400.231,0.826553,1021.21,478.462,0.868348999999999,993.734,474.561,0.928940999999999,903.709,537.259,0.664562,901.623,645.057,0.722055,901.693,715.637,0.165057999999999,964.463,541.22,0.633984,960.478,647.01,0.637208,960.392,715.666,0.136663,931.021,337.551,0.958306,948.671,337.489,0.977472999999999,919.318,339.501,0.11216000000000001,974.212,337.554,0.836746999999999
14,2,946.767,351.266,0.971397,964.385,400.111,0.939288,915.39,396.252,0.893957999999999,888.038,458.951,0.677582999999999,899.699,460.823,0.8642200000000001,1013.42,404.076,0.801522,1032.98,484.42,0.792048,1001.59,476.536,0.898721999999999,913.377,541.248,0.638228,901.644,662.651,0.565616,909.516,715.653,0.0947556,974.165,552.972,0.605742999999999,956.556,664.638,0.515421999999999,0.0,0.0,0.0,935.071,341.373,0.905072,958.511,339.435,0.889722999999999,929.132,343.325,0.0928861,980.13,341.417,0.804708
15,2,946.81,353.088,0.978792999999999,966.36,400.221,0.892114,917.308,398.246,0.919484,889.959,462.907,0.668300999999999,901.628,460.952,0.832728999999999,1019.25,407.969,0.768922,1038.76,488.323,0.834615,1007.43,476.595,0.913605999999999,911.507,550.99,0.624448,895.829,666.638,0.603667,0.0,0.0,0.0,978.053,558.837,0.64056,960.499,695.958,0.480051,962.523,715.667,0.0881141,936.958,343.325,0.890698999999999,960.411,339.488,0.886772999999999,931.029,347.302,0.125547,982.027,349.159,0.809121
16,2,940.837,355.08,0.882659,962.345,400.131,0.918113,909.507,398.178,0.851731999999999,885.96,472.601,0.722691,897.812,462.827,0.891521,1011.41,402.194,0.832904,1032.95,482.433,0.811538,1005.55,478.468,0.938352,913.433,541.276,0.620699,901.775,664.634,0.444175,901.645,715.643,0.06961389999999901,978.162,549.082,0.5986400000000001,962.397,664.636,0.491295,0.0,0.0,0.0,931.153,347.232,0.931743,948.781,345.311,0.886276,921.297,343.382,0.09698419999999901,978.125,345.272,0.820736999999999
17,2,931.17,353.166,0.973471,948.781,400.155,0.924199,899.664,398.213,0.885602,870.35,472.659,0.825244,891.885,462.836,0.8755000000000001,1005.5,404.056,0.787308,1025.03,488.333,0.8198300000000001,997.663,476.463,0.954967999999999,897.776,539.257,0.641949,899.696,670.537,0.449893999999999,0.0,0.0,0.0,964.402,541.262,0.591846,950.663,664.651,0.323491,956.585,715.635,0.057744,921.301,343.366,0.88343,944.81,341.437,0.899752,913.417,345.346,0.152573,966.434,347.279,0.799379
