,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
115,1,70.11,378.6,0.8907079999999991,1211.27,439.315,0.775311,1187.75,433.521,0.653081,1166.23,511.817,0.652505999999999,1087.83,505.91,0.777454,1230.82,443.219,0.748404,1228.94,541.192,0.846572,1134.84,541.312,0.901968,1185.81,601.918,0.489318,1187.72,715.624,0.32518,0.0,0.0,0.0,1201.47,603.971,0.601588999999999,1132.88,715.592,0.51298,0.0,0.0,0.0,1166.21,366.839,0.972938,1183.85,366.82,0.928592,0.0,0.0,0.0,1217.13,368.794,0.787624
116,1,7.41,382.535,0.9313539999999991,1150.56,441.332,0.7964500000000001,1136.83,437.357,0.662258999999999,1103.46,509.906,0.751043999999999,1027.07,507.965,0.930161999999999,1166.18,443.27,0.78634,1166.1,543.221,0.827036,1072.18,551.027,0.885234,1130.94,599.943,0.457586999999999,1140.72,715.627,0.361933,0.0,0.0,0.0,1136.77,603.848,0.644108,1089.83,715.627,0.410607,0.0,0.0,0.0,1103.54,368.854,0.967228,1121.16,368.877,0.934184999999999,0.0,0.0,0.0,1154.48,372.726,0.766381
117,1,66.26,380.495,0.870773999999999,1107.43,439.317,0.747057,1099.55,433.511,0.700434999999999,1064.33,509.809,0.7205,991.826,505.952,0.842958,1121.09,443.224,0.776149,1119.21,541.273,0.857966,1027.08,547.091,0.825936999999999,1074.14,598.037,0.465192999999999,1060.37,715.598,0.244853,0.0,0.0,0.0,1089.76,603.925,0.613082,1060.36,715.6,0.43677000000000005,0.0,0.0,0.0,1060.37,366.878,0.916839,1078.05,366.89,0.911516999999999,0.0,0.0,0.0,1113.27,368.795,0.774795
118,1,66.25,380.498,0.871788999999999,1107.44,437.419,0.737205,1099.57,433.498,0.697355,1064.33,507.975,0.71765,991.831,505.953,0.842012,1121.09,443.227,0.771226,1119.19,541.244,0.860472999999999,1027.09,547.081,0.824198,1074.14,598.049,0.459229,1058.44,715.595,0.244202,0.0,0.0,0.0,1089.76,603.94,0.6094,1060.36,715.6,0.435297999999999,0.0,0.0,0.0,1060.37,366.884,0.915795999999999,1078.03,366.893,0.913133,0.0,0.0,0.0,1113.26,368.798,0.774451999999999
119,1,11.52,378.64,0.905708,1056.53,431.544,0.813017,1040.79,429.515,0.658789,1017.26,505.93,0.669122,946.648,502.011,0.831750999999999,1074.15,435.428,0.763780999999999,1074.18,539.183,0.864935999999999,989.887,541.191,0.861406,1013.4,588.214,0.611873999999999,980.116,688.155,0.608553,0.0,0.0,0.0,1054.47,599.952,0.628352,1044.75,715.604,0.513734999999999,0.0,0.0,0.0,1011.35,366.833,0.881729,1027.04,366.841,0.928234999999999,0.0,0.0,0.0,1060.42,366.85,0.794864
120,1,977.998,380.549,0.885517,1025.04,431.57,0.828573999999999,995.708,427.592,0.7466400000000001,980.005,500.094,0.705561,917.317,496.175,0.918088999999999,1046.72,437.388,0.710293,1044.69,539.195,0.861534999999999,964.396,541.137,0.904152,978.086,584.293,0.687446999999999,950.674,682.32,0.728582,0.0,0.0,0.0,1025.03,592.161,0.65334,1027.1,715.594,0.56586,0.0,0.0,0.0,978.066,368.831,0.102073,980.152,368.755,0.890898,0.0,0.0,0.0,1011.47,368.763,0.799519
121,1,977.996,380.549,0.8857800000000001,1025.04,431.569,0.828919,995.709,427.587,0.746625,980.016,500.088,0.705352,917.318,496.175,0.916689,1046.71,437.391,0.712069,1042.88,539.208,0.863104,964.392,541.138,0.903511,978.099,584.304,0.687024,950.662,682.334,0.732113,0.0,0.0,0.0,1025.03,592.177,0.650625,1027.11,715.596,0.568448,0.0,0.0,0.0,978.067,368.829,0.102463,980.151,368.755,0.891296,0.0,0.0,0.0,1011.47,368.763,0.799343999999999
122,2,931.111,370.749,0.938722,980.101,429.485,0.830602,962.453,423.694,0.699701999999999,933.135,484.417,0.661671,880.16,480.456,0.895532999999999,1001.59,429.589,0.762936,995.82,521.65,0.873752,929.124,523.635,0.924412,931.104,574.498,0.690705,929.149,694.05,0.6361559999999991,0.0,0.0,0.0,970.253,584.311,0.656778,964.367,692.036,0.7430800000000001,0.0,0.0,0.0,0.0,0.0,0.0,935.049,362.957,0.870659,0.0,0.0,0.0,964.467,364.823,0.796106
123,2,915.383,368.913,0.9362109999999991,962.35,421.742,0.796524999999999,935.031,413.906,0.716432,917.332,482.424,0.695863,860.585,476.647,0.904674,982.09,429.486,0.7620100000000001,980.157,511.862,0.859433,915.361,515.736,0.896403,917.375,566.677,0.673107999999999,919.384,682.276,0.594557,0.0,0.0,0.0,960.445,574.531,0.6635489999999991,931.081,684.253,0.721530999999999,0.0,0.0,0.0,915.353,360.938,0.162439,919.311,362.919,0.8541700000000001,0.0,0.0,0.0,948.723,357.057,0.766384
124,2,915.389,370.742,0.9255300000000001,960.49,421.692,0.7967400000000001,934.972,413.884,0.725360999999999,917.344,482.427,0.690937,860.576,476.643,0.907960999999999,982.075,427.625,0.757877999999999,980.129,511.811,0.859367999999999,915.361,515.762,0.890907,917.35,566.668,0.67235,919.362,682.302,0.595552,0.0,0.0,0.0,960.42,574.517,0.655909,931.102,684.285,0.725148999999999,0.0,0.0,0.0,915.366,362.904,0.162656,919.311,362.953,0.854364,0.0,0.0,0.0,948.711,357.04,0.770979
125,2,899.795,368.818,0.963770999999999,946.783,417.794,0.829259,923.279,415.782,0.742032999999999,903.634,486.341,0.703155,852.654,478.538,0.9520019999999991,968.324,417.846,0.727301,970.241,509.81,0.83528,901.683,511.911,0.832129,907.608,564.747,0.636416,921.29,684.282,0.545366,0.0,0.0,0.0,946.82,572.535,0.668978,933.1,690.119,0.632107,942.87,715.646,0.050980000000000004,899.704,360.986,0.280847,905.59,357.078,0.854707,0.0,0.0,0.0,933.114,353.21,0.826994
126,2,899.695,366.88,0.968082,940.913,415.873,0.803183,917.433,413.936,0.743711999999999,901.7,480.495,0.616691,846.836,478.516,0.889841,962.506,415.903,0.784698999999999,964.374,507.988,0.879224999999999,893.835,513.824,0.826963,903.647,560.842,0.656571999999999,917.431,676.405,0.593210999999999,944.789,715.627,0.0745813,946.682,570.556,0.679111999999999,933.077,680.334,0.6704500000000001,0.0,0.0,0.0,893.88,355.111,0.768907999999999,909.504,355.092,0.882637999999999,0.0,0.0,0.0,936.929,353.196,0.825461999999999
127,2,899.684,366.872,0.957971999999999,940.912,415.892,0.804771999999999,917.418,415.785,0.752779,901.729,482.423,0.622366,846.836,478.533,0.908167,964.324,415.918,0.784387,964.359,507.963,0.883722999999999,893.866,513.833,0.827233,903.634,560.841,0.662381,917.446,676.425,0.5747,944.777,715.625,0.0762853,946.675,570.552,0.683933999999999,933.062,682.232,0.665017,935.095,715.627,0.0511414,893.871,355.107,0.763405999999999,907.603,355.101,0.875362,0.0,0.0,0.0,935.024,353.229,0.842278
128,2,893.827,366.815,0.895272,931.128,415.885,0.865467,905.629,413.944,0.754863,897.742,490.25,0.577936999999999,838.982,478.628,0.889442,956.521,415.892,0.755838,962.33,507.909,0.864405,886.007,515.782,0.871915999999999,899.737,560.804,0.690172,915.371,668.563,0.626896,944.756,715.619,0.095984,936.991,568.622,0.664431,933.014,676.409,0.681979,940.889,715.626,0.0578452,886.111,353.237,0.948624999999999,903.635,353.218,0.915191,0.0,0.0,0.0,933.07,355.064,0.828159
129,2,893.835,366.815,0.892860999999999,931.107,415.891,0.8688,903.701,413.944,0.765795,895.838,488.35,0.572287,838.982,478.628,0.891764,956.536,415.906,0.753236999999999,960.499,507.959,0.855103,885.993,517.679,0.874841,899.739,558.907,0.694966,915.331,666.649,0.618992,942.839,715.617,0.0956519,937.008,568.602,0.660932,933.007,676.363,0.674819,942.793,715.632,0.0636438,886.11,353.237,0.951143,903.642,353.218,0.913708,0.0,0.0,0.0,933.064,355.088,0.827854
130,2,886.112,368.777,0.968086,930.994,415.851,0.851132999999999,907.56,413.935,0.759435,895.828,486.381,0.665184999999999,838.941,486.335,0.9253579999999991,948.783,415.863,0.796566,950.693,507.939,0.848641,880.182,521.564,0.812740999999999,899.785,558.874,0.649608,905.612,668.541,0.5656500000000001,0.0,0.0,0.0,933.101,568.592,0.676276,909.545,670.505,0.689697999999999,0.0,0.0,0.0,884.046,358.993,0.900766,899.728,355.181,0.928958,0.0,0.0,0.0,929.162,353.208,0.831314999999999
131,2,886.119,368.786,0.964506,930.99,415.875,0.850621,905.648,415.758,0.764411,893.896,488.282,0.663493,838.941,486.342,0.924168999999999,948.784,415.885,0.792520999999999,950.659,507.963,0.846082,880.179,521.559,0.802287,901.631,558.882,0.641143,907.56,668.582,0.564033,0.0,0.0,0.0,933.101,568.606,0.6684,909.522,670.546,0.689535,0.0,0.0,0.0,884.05,359.006,0.899419,899.73,357.029,0.927658,0.0,0.0,0.0,929.164,353.199,0.8341200000000001
132,2,886.094,366.919,0.961500999999999,917.467,413.945,0.846550999999999,899.692,411.934,0.745491,895.805,486.361,0.697503,837.091,482.462,0.899319,942.801,415.847,0.768425999999999,946.711,507.967,0.891923999999999,866.431,517.725,0.856874999999999,913.455,558.881,0.451102,917.419,672.5,0.649471999999999,0.0,0.0,0.0,921.301,566.699,0.619364999999999,878.188,668.558,0.652984,0.0,0.0,0.0,883.987,355.173,0.913405999999999,899.737,355.121,0.943840999999999,0.0,0.0,0.0,927.184,355.136,0.787431999999999
